id,ALLANIMALPROTECTION,ALLENVIRONMENT,ALLCOST,ALLHEALTH,ALLRELIGIOUSSPIRITUAL,ALLSOCIALINFLUENCE,ALLSOCIALJUSTICEWORLDHUNGER,ALLFOODTREND,ALLDISGUST
12027.0,5.0,3.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0
12031.0,4.0,4.0,2.0,4.0,1.0,4.0,2.0,4.0,4.0
12032.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
12044.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0
12048.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
12055.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
12063.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0
12082.0,4.0,4.0,4.0,5.0,1.0,3.0,4.0,1.0,1.0
12083.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0
12105.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0
12124.0,2.0,1.0,4.0,2.0,1.0,5.0,1.0,2.0,1.0
12127.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0
12137.0,5.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0
12139.0,5.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0
12140.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
12145.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0
12149.0,5.0,5.0,1.0,2.0,2.0,4.0,3.0,5.0,3.0
12150.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0
12153.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0
12158.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0
12174.0,4.0,3.0,2.0,5.0,1.0,2.0,2.0,1.0,4.0
12176.0,1.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0
12180.0,2.0,4.0,3.0,5.0,2.0,3.0,3.0,3.0,2.0
12185.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12190.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
12194.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,2.0,4.0
12197.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0
12202.0,5.0,3.0,3.0,5.0,1.0,2.0,3.0,1.0,5.0
12239.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0
12243.0,2.0,5.0,4.0,4.0,2.0,4.0,4.0,1.0,1.0
12258.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0
12271.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,5.0
12272.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0
12273.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0
12274.0,3.0,3.0,1.0,5.0,1.0,1.0,2.0,1.0,5.0
12277.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0
12278.0,5.0,5.0,2.0,4.0,1.0,2.0,4.0,1.0,5.0
12287.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
12288.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
12291.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
12294.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0
12296.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12307.0,5.0,5.0,2.0,5.0,4.0,1.0,1.0,1.0,5.0
12333.0,3.0,5.0,3.0,4.0,1.0,5.0,3.0,2.0,5.0
12334.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,1.0,1.0
12357.0,5.0,5.0,1.0,4.0,3.0,1.0,4.0,1.0,4.0
12378.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0
12400.0,5.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,5.0
